User-ID,Age
34837,50.0
34838,32.0
34839,16.0
34840,32.0
34841,32.0
34842,32.0
34843,24.0
34844,49.0
34845,19.0
34846,23.0
34847,27.0
34848,27.0
34849,32.0
34850,25.0
34851,36.0
34852,36.0
34853,25.0
34854,42.0
34855,21.0
34856,22.0
34857,32.0
34858,27.0
34859,28.0
34860,27.0
34861,20.0
34862,43.0
34863,22.0
34864,39.0
34865,15.0
34866,19.0
34867,32.0
34868,38.0
34869,32.0
34870,56.0
34871,28.0
34872,26.0
34873,32.0
34874,32.0
34875,32.0
34876,45.0
34877,32.0
34878,32.0
34879,27.0
34880,54.0
34881,32.0
34882,32.0
34883,36.0
34884,32.0
34885,32.0
34886,32.0
34887,21.0
34888,59.0
34889,39.0
34890,19.0
34891,32.0
34892,40.0
34893,32.0
34894,39.0
34895,38.0
34896,52.0
34897,32.0
34898,18.0
34899,32.0
34900,67.0
34901,20.0
34902,32.0
34903,39.0
34904,17.0
34905,32.0
34906,32.0
34907,32.0
34908,16.0
34909,32.0
34910,32.0
34911,25.0
34912,27.0
34913,28.0
34914,60.0
34915,60.0
34916,32.0
34917,28.0
34918,22.0
34919,33.0
34920,32.0
34921,17.0
34922,26.0
34923,40.0
34924,32.0
34925,33.0
34926,17.0
34927,25.0
34928,32.0
34929,25.0
34930,42.0
34931,22.0
34932,32.0
34933,21.0
34934,32.0
34935,48.0
34936,36.0
34937,21.0
34938,41.0
34939,42.0
34940,32.0
34941,38.0
34942,32.0
34943,20.0
34944,32.0
34945,56.0
34946,25.0
34947,32.0
34948,32.0
34949,37.0
34950,39.0
34951,60.0
34952,32.0
34953,32.0
34954,32.0
34955,34.0
34956,32.0
34957,21.0
34958,41.0
34959,41.0
34960,32.0
34961,32.0
34962,26.0
34963,32.0
34964,35.0
34965,37.0
34966,42.0
34967,50.0
34968,47.0
34969,32.0
34970,28.0
34971,27.0
34972,31.0
34973,27.0
34974,23.0
34975,25.0
34976,32.0
34977,26.0
34978,25.0
34979,33.0
34980,32.0
34981,46.0
34982,36.0
34983,32.0
34984,18.0
34985,40.0
34986,32.0
34987,37.0
34988,32.0
34989,32.0
34990,30.0
34991,32.0
34992,32.0
34993,54.0
34994,54.0
34995,32.0
34996,25.0
34997,50.0
34998,31.0
34999,35.0
35000,46.0
35001,44.0
35002,32.0
35003,32.0
35004,32.0
35005,20.0
35006,52.0
35007,49.0
35008,32.0
35009,32.0
35010,32.0
35011,32.0
35012,32.0
35013,32.0
35014,32.0
35015,32.0
35016,32.0
35017,33.0
35018,32.0
35019,32.0
35020,32.0
35021,32.0
35022,25.0
35023,50.0
35024,17.0
35025,29.0
35026,27.0
35027,20.0
35028,32.0
35029,32.0
35030,26.0
35031,29.0
35032,28.0
35033,55.0
35034,20.0
35035,33.0
35036,28.0
35037,32.0
35038,32.0
35039,51.0
35040,48.0
35041,26.0
35042,32.0
35043,34.0
35044,32.0
35045,18.0
35046,26.0
35047,32.0
35048,19.0
35049,32.0
35050,33.0
35051,32.0
35052,32.0
35053,27.0
35054,41.0
35055,23.0
35056,38.0
35057,20.0
35058,41.0
35059,40.0
35060,54.0
35061,32.0
35062,32.0
35063,55.0
35064,32.0
35065,22.0
35066,32.0
35067,32.0
35068,25.0
35069,32.0
35070,54.0
35071,32.0
35072,38.0
35073,32.0
35074,32.0
35075,32.0
35076,41.0
35077,32.0
35078,32.0
35079,32.0
35080,32.0
35081,16.0
35082,14.0
35083,32.0
35084,32.0
35085,42.0
35086,32.0
35087,32.0
35088,32.0
35089,43.0
35090,66.0
35091,49.0
35092,32.0
35093,49.0
35094,32.0
35095,32.0
35096,32.0
35097,25.0
35098,21.0
35099,19.0
35100,37.0
35101,32.0
35102,32.0
35103,32.0
35104,32.0
35105,22.0
35106,32.0
35107,72.0
35108,32.0
35109,32.0
35110,32.0
35111,32.0
35112,32.0
35113,40.0
35114,19.0
35115,32.0
35116,32.0
35117,20.0
35118,32.0
35119,32.0
35120,32.0
35121,32.0
35122,32.0
35123,32.0
35124,33.0
35125,25.0
35126,58.0
35127,28.0
35128,30.0
35129,52.0
35130,32.0
35131,32.0
35132,28.0
35133,54.0
35134,32.0
35135,26.0
35136,30.0
35137,47.0
35138,47.0
35139,37.0
35140,32.0
35141,23.0
35142,40.0
35143,32.0
35144,69.0
35145,32.0
35146,32.0
35147,32.0
35148,24.0
35149,32.0
35150,55.0
35151,38.0
35152,32.0
35153,32.0
35154,32.0
35155,41.0
35156,32.0
35157,32.0
35158,32.0
35159,47.0
35160,32.0
35161,28.0
35162,26.0
35163,32.0
35164,50.0
35165,22.0
35166,32.0
35167,32.0
35168,23.0
35169,35.0
35170,20.0
35171,24.0
35172,32.0
35173,41.0
35174,32.0
35175,32.0
35176,32.0
35177,27.0
35178,44.0
35179,33.0
35180,29.0
35181,32.0
35182,56.0
35183,20.0
35184,32.0
35185,56.0
35186,50.0
35187,32.0
35188,32.0
35189,36.0
35190,58.0
35191,28.0
35192,38.0
35193,33.0
35194,32.0
35195,29.0
35196,32.0
35197,32.0
35198,61.0
35199,41.0
35200,32.0
35201,32.0
35202,41.0
35203,51.0
35204,55.0
35205,32.0
35206,32.0
35207,32.0
35208,32.0
35209,32.0
35210,32.0
35211,43.0
35212,32.0
35213,28.0
35214,32.0
35215,29.0
35216,32.0
35217,27.0
35218,32.0
35219,50.0
35220,48.0
35221,54.0
35222,36.0
35223,19.0
35224,37.0
35225,32.0
35226,36.0
35227,32.0
35228,32.0
35229,50.0
35230,32.0
35231,32.0
35232,32.0
35233,32.0
35234,32.0
35235,57.0
35236,35.0
35237,32.0
35238,24.0
35239,32.0
35240,61.0
35241,32.0
35242,32.0
35243,37.0
35244,53.0
35245,31.0
35246,42.0
35247,32.0
35248,32.0
35249,31.0
35250,50.0
35251,32.0
35252,30.0
35253,59.0
35254,29.0
35255,32.0
35256,44.0
35257,32.0
35258,17.0
35259,63.0
35260,54.0
35261,52.0
35262,51.0
35263,28.0
35264,32.0
35265,33.0
35266,38.0
35267,32.0
35268,26.0
35269,50.0
35270,36.0
35271,32.0
35272,32.0
35273,32.0
35274,42.0
35275,32.0
35276,32.0
35277,32.0
35278,32.0
35279,32.0
35280,32.0
35281,32.0
35282,32.0
35283,19.0
35284,60.0
35285,58.0
35286,32.0
35287,41.0
35288,32.0
35289,27.0
35290,32.0
35291,19.0
35292,32.0
35293,32.0
35294,32.0
35295,32.0
35296,62.0
35297,32.0
35298,28.0
35299,32.0
35300,32.0
35301,17.0
35302,23.0
35303,34.0
35304,20.0
35305,13.0
35306,32.0
35307,19.0
35308,32.0
35309,30.0
35310,27.0
35311,29.0
35312,32.0
35313,24.0
35314,32.0
35315,32.0
35316,32.0
35317,14.0
35318,32.0
35319,32.0
35320,24.0
35321,34.0
35322,32.0
35323,20.0
35324,14.0
35325,22.0
35326,37.0
35327,32.0
35328,32.0
35329,32.0
35330,30.0
35331,40.0
35332,32.0
35333,69.0
35334,32.0
35335,32.0
35336,32.0
35337,32.0
35338,32.0
35339,16.0
35340,32.0
35341,22.0
35342,41.0
35343,21.0
35344,14.0
35345,37.0
35346,13.0
35347,36.0
35348,32.0
35349,32.0
35350,29.0
35351,33.0
35352,32.0
35353,32.0
35354,15.0
35355,25.0
35356,43.0
35357,32.0
35358,26.0
35359,37.0
35360,23.0
35361,23.0
35362,22.0
35363,32.0
35364,32.0
35365,15.0
35366,32.0
35367,40.0
35368,20.0
35369,55.0
35370,32.0
35371,32.0
35372,14.0
35373,26.0
35374,32.0
35375,52.0
35376,22.0
35377,32.0
35378,40.0
35379,14.0
35380,35.0
35381,37.0
35382,25.0
35383,48.0
35384,35.0
35385,49.0
35386,32.0
35387,38.0
35388,20.0
35389,53.0
35390,32.0
35391,32.0
35392,25.0
35393,32.0
35394,32.0
35395,97.0
35396,32.0
35397,24.0
35398,29.0
35399,51.0
35400,32.0
35401,32.0
35402,25.0
35403,32.0
35404,39.0
35405,18.0
35406,19.0
35407,48.0
35408,31.0
35409,23.0
35410,27.0
35411,21.0
35412,32.0
35413,43.0
35414,52.0
35415,52.0
35416,15.0
35417,32.0
35418,39.0
35419,40.0
35420,32.0
35421,32.0
35422,28.0
35423,32.0
35424,22.0
35425,32.0
35426,45.0
35427,32.0
35428,33.0
35429,32.0
35430,32.0
35431,29.0
35432,32.0
35433,40.0
35434,60.0
35435,32.0
35436,32.0
35437,54.0
35438,55.0
35439,25.0
35440,40.0
35441,32.0
35442,32.0
35443,32.0
35444,32.0
35445,31.0
35446,34.0
35447,32.0
35448,30.0
35449,32.0
35450,26.0
35451,30.0
35452,32.0
35453,32.0
35454,32.0
35455,32.0
35456,75.0
35457,43.0
35458,22.0
35459,13.0
35460,32.0
35461,36.0
35462,48.0
35463,32.0
35464,53.0
35465,29.0
35466,24.0
35467,51.0
35468,32.0
35469,35.0
35470,32.0
35471,50.0
35472,41.0
35473,32.0
35474,32.0
35475,32.0
35476,26.0
35477,32.0
35478,32.0
35479,32.0
35480,32.0
35481,33.0
35482,36.0
35483,37.0
35484,26.0
35485,32.0
35486,35.0
35487,40.0
35488,32.0
35489,63.0
35490,31.0
35491,32.0
35492,30.0
35493,26.0
35494,32.0
35495,32.0
35496,32.0
35497,32.0
35498,37.0
35499,32.0
35500,32.0
35501,69.0
35502,32.0
35503,32.0
35504,32.0
35505,43.0
35506,34.0
35507,32.0
35508,32.0
35509,32.0
35510,38.0
35511,32.0
35512,66.0
35513,42.0
35514,32.0
35515,32.0
35516,37.0
35517,32.0
35518,32.0
35519,32.0
35520,46.0
35521,36.0
35522,39.0
35523,32.0
35524,32.0
35525,72.0
35526,32.0
35527,36.0
35528,32.0
35529,31.0
35530,32.0
35531,32.0
35532,37.0
35533,35.0
35534,72.0
35535,25.0
35536,32.0
35537,14.0
35538,32.0
35539,57.0
35540,32.0
35541,15.0
35542,51.0
35543,43.0
35544,36.0
35545,21.0
35546,32.0
35547,32.0
35548,42.0
35549,28.0
35550,44.0
35551,71.0
35552,76.0
35553,32.0
35554,32.0
35555,70.0
35556,13.0
35557,32.0
35558,17.0
35559,32.0
35560,30.0
35561,32.0
35562,32.0
35563,26.0
35564,30.0
35565,32.0
35566,32.0
35567,32.0
35568,32.0
35569,71.0
35570,39.0
35571,51.0
35572,32.0
35573,45.0
35574,52.0
35575,30.0
35576,32.0
35577,23.0
35578,32.0
35579,16.0
35580,32.0
35581,23.0
35582,32.0
35583,45.0
35584,45.0
35585,45.0
35586,60.0
35587,32.0
35588,32.0
35589,8.0
35590,29.0
35591,32.0
35592,47.0
35593,16.0
35594,45.0
35595,32.0
35596,32.0
35597,78.0
35598,32.0
35599,31.0
35600,32.0
35601,32.0
35602,20.0
35603,63.0
35604,32.0
35605,32.0
35606,31.0
35607,32.0
35608,32.0
35609,27.0
35610,51.0
35611,32.0
35612,37.0
35613,42.0
35614,30.0
35615,20.0
35616,57.0
35617,20.0
35618,32.0
35619,32.0
35620,48.0
35621,32.0
35622,45.0
35623,32.0
35624,38.0
35625,43.0
35626,32.0
35627,38.0
35628,32.0
35629,32.0
35630,32.0
35631,32.0
35632,11.0
35633,51.0
35634,32.0
35635,32.0
35636,32.0
35637,32.0
35638,48.0
35639,32.0
35640,26.0
35641,75.0
35642,51.0
35643,32.0
35644,40.0
35645,32.0
35646,45.0
35647,57.0
35648,32.0
35649,46.0
35650,33.0
35651,32.0
35652,26.0
35653,40.0
35654,41.0
35655,15.0
35656,43.0
35657,36.0
35658,32.0
35659,21.0
35660,29.0
35661,30.0
35662,70.0
35663,31.0
35664,57.0
35665,58.0
35666,15.0
35667,32.0
35668,39.0
35669,32.0
35670,43.0
35671,32.0
35672,32.0
35673,49.0
35674,38.0
35675,32.0
35676,32.0
35677,71.0
35678,13.0
35679,32.0
35680,35.0
35681,22.0
35682,25.0
35683,30.0
35684,33.0
35685,39.0
35686,46.0
35687,32.0
35688,32.0
35689,32.0
35690,29.0
35691,36.0
35692,32.0
35693,62.0
35694,32.0
35695,32.0
35696,32.0
35697,51.0
35698,29.0
35699,32.0
35700,32.0
35701,29.0
35702,32.0
35703,32.0
35704,53.0
35705,32.0
35706,46.0
35707,32.0
35708,32.0
35709,32.0
35710,32.0
35711,53.0
35712,32.0
35713,29.0
35714,46.0
35715,42.0
35716,36.0
35717,37.0
35718,32.0
35719,32.0
35720,20.0
35721,51.0
35722,36.0
35723,32.0
35724,40.0
35725,45.0
35726,32.0
35727,67.0
35728,32.0
35729,32.0
35730,47.0
35731,54.0
35732,32.0
35733,32.0
35734,32.0
35735,60.0
35736,32.0
35737,32.0
35738,32.0
35739,45.0
35740,52.0
35741,32.0
35742,40.0
35743,18.0
35744,32.0
35745,32.0
35746,32.0
35747,32.0
35748,47.0
35749,32.0
35750,32.0
35751,32.0
35752,25.0
35753,23.0
35754,48.0
35755,27.0
35756,32.0
35757,42.0
35758,37.0
35759,30.0
35760,32.0
35761,35.0
35762,31.0
35763,21.0
35764,34.0
35765,36.0
35766,20.0
35767,21.0
35768,32.0
35769,32.0
35770,29.0
35771,32.0
35772,30.0
35773,32.0
35774,26.0
35775,29.0
35776,27.0
35777,39.0
35778,16.0
35779,37.0
35780,15.0
35781,24.0
35782,15.0
35783,28.0
35784,51.0
35785,32.0
35786,32.0
35787,25.0
35788,53.0
35789,32.0
35790,20.0
35791,32.0
35792,32.0
35793,76.0
35794,32.0
35795,32.0
35796,32.0
35797,36.0
35798,32.0
35799,32.0
35800,16.0
35801,38.0
35802,32.0
35803,23.0
35804,25.0
35805,32.0
35806,32.0
35807,28.0
35808,32.0
35809,32.0
35810,55.0
35811,26.0
35812,32.0
35813,38.0
35814,32.0
35815,32.0
35816,32.0
35817,32.0
35818,32.0
35819,42.0
35820,48.0
35821,32.0
35822,32.0
35823,38.0
35824,38.0
35825,32.0
35826,32.0
35827,32.0
35828,32.0
35829,32.0
35830,32.0
35831,56.0
35832,38.0
35833,34.0
35834,23.0
35835,32.0
35836,34.0
35837,31.0
35838,19.0
35839,32.0
35840,34.0
35841,27.0
35842,32.0
35843,32.0
35844,17.0
35845,32.0
35846,37.0
35847,39.0
35848,31.0
35849,30.0
35850,32.0
35851,27.0
35852,32.0
35853,34.0
35854,38.0
35855,30.0
35856,15.0
35857,36.0
35858,32.0
35859,32.0
35860,36.0
35861,32.0
35862,32.0
35863,28.0
35864,32.0
35865,57.0
35866,55.0
35867,35.0
35868,24.0
35869,40.0
35870,17.0
35871,19.0
35872,49.0
35873,66.0
35874,32.0
35875,32.0
35876,32.0
35877,57.0
35878,32.0
35879,34.0
35880,39.0
35881,37.0
35882,33.0
35883,32.0
35884,34.0
35885,55.0
35886,37.0
35887,32.0
35888,32.0
35889,38.0
35890,24.0
35891,60.0
35892,52.0
35893,32.0
35894,28.0
35895,54.0
35896,18.0
35897,32.0
35898,32.0
35899,32.0
35900,57.0
35901,54.0
35902,32.0
35903,35.0
35904,24.0
35905,32.0
35906,32.0
35907,33.0
35908,32.0
35909,32.0
35910,16.0
35911,38.0
35912,32.0
35913,36.0
35914,32.0
35915,32.0
35916,40.0
35917,32.0
35918,32.0
35919,30.0
35920,32.0
35921,8.0
35922,32.0
35923,32.0
35924,35.0
35925,22.0
35926,36.0
35927,32.0
35928,32.0
35929,32.0
35930,32.0
35931,39.0
35932,32.0
35933,32.0
35934,53.0
35935,32.0
35936,69.0
35937,19.0
35938,45.0
35939,32.0
35940,41.0
35941,23.0
35942,36.0
35943,46.0
35944,35.0
35945,32.0
35946,32.0
35947,37.0
35948,45.0
35949,32.0
35950,56.0
35951,59.0
35952,27.0
35953,37.0
35954,24.0
35955,15.0
35956,59.0
35957,21.0
35958,32.0
35959,32.0
35960,19.0
35961,32.0
35962,32.0
35963,76.0
35964,32.0
35965,46.0
35966,32.0
35967,23.0
35968,32.0
35969,44.0
35970,19.0
35971,32.0
35972,17.0
35973,28.0
35974,17.0
35975,19.0
35976,32.0
35977,24.0
35978,32.0
35979,35.0
35980,49.0
35981,31.0
35982,32.0
35983,32.0
35984,21.0
35985,18.0
35986,26.0
35987,32.0
35988,44.0
35989,40.0
35990,26.0
35991,23.0
35992,32.0
35993,44.0
35994,21.0
35995,33.0
35996,48.0
35997,32.0
35998,25.0
35999,32.0
36000,32.0
36001,32.0
36002,21.0
36003,26.0
36004,32.0
36005,29.0
36006,29.0
36007,45.0
36008,32.0
36009,32.0
36010,40.0
36011,36.0
36012,32.0
36013,40.0
36014,24.0
36015,45.0
36016,32.0
36017,18.0
36018,29.0
36019,43.0
36020,24.0
36021,27.0
36022,32.0
36023,32.0
36024,32.0
36025,14.0
36026,15.0
36027,32.0
36028,32.0
36029,29.0
36030,32.0
36031,32.0
36032,44.0
36033,21.0
36034,49.0
36035,23.0
36036,32.0
36037,32.0
36038,26.0
36039,53.0
36040,32.0
36041,46.0
36042,67.0
36043,30.0
36044,32.0
36045,54.0
36046,28.0
36047,17.0
36048,32.0
36049,27.0
36050,43.0
36051,36.0
36052,26.0
36053,39.0
36054,29.0
36055,32.0
36056,67.0
36057,53.0
36058,36.0
36059,20.0
36060,20.0
36061,32.0
36062,46.0
36063,37.0
36064,29.0
36065,32.0
36066,32.0
36067,32.0
36068,45.0
36069,36.0
36070,32.0
36071,32.0
36072,52.0
36073,32.0
36074,32.0
36075,33.0
36076,32.0
36077,10.0
36078,35.0
36079,32.0
36080,32.0
36081,32.0
36082,32.0
36083,54.0
36084,38.0
36085,32.0
36086,32.0
36087,27.0
36088,32.0
36089,32.0
36090,34.0
36091,32.0
36092,42.0
36093,32.0
36094,32.0
36095,32.0
36096,32.0
36097,16.0
36098,32.0
36099,59.0
36100,54.0
36101,18.0
36102,32.0
36103,32.0
36104,41.0
36105,21.0
36106,32.0
36107,50.0
36108,32.0
36109,32.0
36110,32.0
36111,35.0
36112,33.0
36113,35.0
36114,15.0
36115,32.0
36116,32.0
36117,14.0
36118,37.0
36119,54.0
36120,52.0
36121,24.0
36122,32.0
36123,38.0
36124,32.0
36125,32.0
36126,32.0
36127,25.0
36128,32.0
36129,32.0
36130,26.0
36131,20.0
36132,53.0
36133,37.0
36134,49.0
36135,32.0
36136,32.0
36137,32.0
36138,19.0
36139,32.0
36140,45.0
36141,32.0
36142,29.0
36143,25.0
36144,16.0
36145,32.0
36146,57.0
36147,63.0
36148,52.0
36149,15.0
36150,41.0
36151,32.0
36152,32.0
36153,57.0
36154,32.0
36155,31.0
36156,32.0
36157,32.0
36158,32.0
36159,32.0
36160,41.0
36161,32.0
36162,39.0
36163,30.0
36164,30.0
36165,64.0
36166,32.0
36167,32.0
36168,32.0
36169,36.0
36170,32.0
36171,24.0
36172,26.0
36173,32.0
36174,29.0
36175,48.0
36176,25.0
36177,32.0
36178,32.0
36179,32.0
36180,32.0
36181,32.0
36182,23.0
36183,22.0
36184,32.0
36185,32.0
36186,37.0
36187,29.0
36188,32.0
36189,20.0
36190,32.0
36191,43.0
36192,32.0
36193,38.0
36194,32.0
36195,60.0
36196,32.0
36197,44.0
36198,45.0
36199,32.0
36200,54.0
36201,32.0
36202,71.0
36203,41.0
36204,34.0
36205,32.0
36206,39.0
36207,32.0
36208,32.0
36209,31.0
36210,63.0
36211,46.0
36212,32.0
36213,55.0
36214,55.0
36215,20.0
36216,30.0
36217,31.0
36218,13.0
36219,28.0
36220,46.0
36221,32.0
36222,24.0
36223,32.0
36224,51.0
36225,38.0
36226,49.0
36227,37.0
36228,24.0
36229,32.0
36230,32.0
36231,60.0
36232,32.0
36233,32.0
36234,32.0
36235,32.0
36236,21.0
36237,32.0
36238,32.0
36239,32.0
36240,51.0
36241,24.0
36242,58.0
36243,32.0
36244,32.0
36245,20.0
36246,27.0
36247,32.0
36248,32.0
36249,49.0
36250,36.0
36251,58.0
36252,32.0
36253,26.0
36254,32.0
36255,27.0
36256,39.0
36257,29.0
36258,26.0
36259,57.0
36260,29.0
36261,32.0
36262,27.0
36263,57.0
36264,54.0
36265,37.0
36266,23.0
36267,47.0
36268,32.0
36269,21.0
36270,28.0
36271,55.0
36272,51.0
36273,24.0
36274,32.0
36275,32.0
36276,32.0
36277,32.0
36278,41.0
36279,32.0
36280,34.0
36281,26.0
36282,32.0
36283,32.0
36284,41.0
36285,41.0
36286,21.0
36287,37.0
36288,27.0
36289,32.0
36290,19.0
36291,54.0
36292,29.0
36293,40.0
36294,57.0
36295,37.0
36296,21.0
36297,80.0
36298,25.0
36299,50.0
36300,32.0
36301,53.0
36302,32.0
36303,28.0
36304,56.0
36305,32.0
36306,93.0
36307,32.0
36308,48.0
36309,54.0
36310,21.0
36311,32.0
36312,32.0
36313,15.0
36314,25.0
36315,32.0
36316,32.0
36317,59.0
36318,65.0
36319,25.0
36320,57.0
36321,32.0
36322,32.0
36323,29.0
36324,32.0
36325,36.0
36326,33.0
36327,32.0
36328,33.0
36329,32.0
36330,23.0
36331,31.0
36332,26.0
36333,32.0
36334,32.0
36335,30.0
36336,32.0
36337,65.0
36338,36.0
36339,38.0
36340,36.0
36341,26.0
36342,32.0
36343,49.0
36344,32.0
36345,32.0
36346,51.0
36347,32.0
36348,36.0
36349,32.0
36350,22.0
36351,32.0
36352,32.0
36353,47.0
36354,32.0
36355,29.0
36356,20.0
36357,32.0
36358,24.0
36359,30.0
36360,30.0
36361,20.0
36362,30.0
36363,23.0
36364,23.0
36365,23.0
36366,16.0
36367,32.0
36368,32.0
36369,30.0
36370,18.0
36371,32.0
36372,28.0
36373,24.0
36374,24.0
36375,32.0
36376,32.0
36377,36.0
36378,51.0
36379,32.0
36380,49.0
36381,32.0
36382,40.0
36383,23.0
36384,38.0
36385,34.0
36386,27.0
36387,32.0
36388,18.0
36389,23.0
36390,32.0
36391,35.0
36392,15.0
36393,36.0
36394,32.0
36395,39.0
36396,32.0
36397,32.0
36398,32.0
36399,45.0
36400,28.0
36401,36.0
36402,32.0
36403,52.0
36404,32.0
36405,27.0
36406,32.0
36407,32.0
36408,59.0
36409,32.0
36410,32.0
36411,32.0
36412,32.0
36413,32.0
36414,45.0
36415,32.0
36416,32.0
36417,53.0
36418,32.0
36419,32.0
36420,32.0
36421,42.0
36422,48.0
36423,32.0
36424,32.0
36425,27.0
36426,32.0
36427,32.0
36428,32.0
36429,24.0
36430,57.0
36431,32.0
36432,29.0
36433,40.0
36434,52.0
36435,61.0
36436,34.0
36437,27.0
36438,32.0
36439,32.0
36440,19.0
36441,20.0
36442,32.0
36443,34.0
36444,32.0
36445,56.0
36446,21.0
36447,69.0
36448,38.0
36449,61.0
36450,49.0
36451,32.0
36452,32.0
36453,33.0
36454,32.0
36455,45.0
36456,32.0
36457,17.0
36458,18.0
36459,32.0
36460,51.0
36461,39.0
36462,32.0
36463,32.0
36464,30.0
36465,32.0
36466,26.0
36467,42.0
36468,32.0
36469,62.0
36470,32.0
36471,30.0
36472,37.0
36473,70.0
36474,55.0
36475,24.0
36476,32.0
36477,64.0
36478,32.0
36479,30.0
36480,35.0
36481,32.0
36482,44.0
36483,54.0
36484,52.0
36485,38.0
36486,43.0
36487,32.0
36488,24.0
36489,32.0
36490,30.0
36491,42.0
36492,32.0
36493,32.0
36494,32.0
36495,21.0
36496,32.0
36497,35.0
36498,30.0
36499,32.0
36500,33.0
36501,32.0
36502,32.0
36503,32.0
36504,50.0
36505,32.0
36506,32.0
36507,26.0
36508,48.0
36509,32.0
36510,32.0
36511,23.0
36512,32.0
36513,28.0
36514,22.0
36515,67.0
36516,42.0
36517,63.0
36518,15.0
36519,32.0
36520,46.0
36521,57.0
36522,37.0
36523,25.0
36524,51.0
36525,26.0
36526,59.0
36527,32.0
36528,27.0
36529,32.0
36530,42.0
36531,32.0
36532,32.0
36533,20.0
36534,32.0
36535,14.0
36536,44.0
36537,32.0
36538,66.0
36539,32.0
36540,32.0
36541,32.0
36542,30.0
36543,32.0
36544,35.0
36545,49.0
36546,38.0
36547,45.0
36548,26.0
36549,32.0
36550,52.0
36551,32.0
36552,31.0
36553,43.0
36554,48.0
36555,32.0
36556,32.0
36557,32.0
36558,63.0
36559,32.0
36560,52.0
36561,32.0
36562,23.0
36563,39.0
36564,47.0
36565,39.0
36566,32.0
36567,62.0
36568,32.0
36569,26.0
36570,32.0
36571,19.0
36572,32.0
36573,31.0
36574,32.0
36575,22.0
36576,32.0
36577,38.0
36578,32.0
36579,14.0
36580,32.0
36581,50.0
36582,57.0
36583,32.0
36584,41.0
36585,32.0
36586,39.0
36587,32.0
36588,32.0
36589,50.0
36590,32.0
36591,58.0
36592,13.0
36593,32.0
36594,32.0
36595,28.0
36596,28.0
36597,32.0
36598,40.0
36599,32.0
36600,32.0
36601,32.0
36602,32.0
36603,32.0
36604,25.0
36605,36.0
36606,39.0
36607,32.0
36608,42.0
36609,32.0
36610,65.0
36611,28.0
36612,32.0
36613,41.0
36614,32.0
36615,32.0
36616,41.0
36617,53.0
36618,34.0
36619,32.0
36620,32.0
36621,32.0
36622,32.0
36623,32.0
36624,32.0
36625,23.0
36626,32.0
36627,32.0
36628,45.0
36629,32.0
36630,32.0
36631,72.0
36632,32.0
36633,18.0
36634,44.0
36635,30.0
36636,40.0
36637,38.0
36638,46.0
36639,32.0
36640,32.0
36641,32.0
36642,18.0
36643,31.0
36644,32.0
36645,32.0
36646,32.0
36647,56.0
36648,66.0
36649,23.0
36650,32.0
36651,30.0
36652,23.0
36653,38.0
36654,46.0
36655,45.0
36656,28.0
36657,45.0
36658,16.0
36659,32.0
36660,24.0
36661,32.0
36662,42.0
36663,34.0
36664,31.0
36665,30.0
36666,32.0
36667,33.0
36668,20.0
36669,34.0
36670,32.0
36671,38.0
36672,32.0
36673,48.0
36674,32.0
36675,25.0
36676,38.0
36677,28.0
36678,32.0
36679,62.0
36680,34.0
36681,32.0
36682,35.0
36683,14.0
36684,32.0
36685,23.0
36686,15.0
36687,32.0
36688,32.0
36689,36.0
36690,21.0
36691,29.0
36692,19.0
36693,50.0
36694,32.0
36695,32.0
36696,32.0
36697,14.0
36698,52.0
36699,28.0
36700,32.0
36701,65.0
36702,49.0
36703,35.0
36704,30.0
36705,32.0
36706,51.0
36707,32.0
36708,23.0
36709,24.0
36710,32.0
36711,58.0
36712,23.0
36713,14.0
36714,45.0
36715,32.0
36716,59.0
36717,27.0
36718,25.0
36719,32.0
36720,30.0
36721,32.0
36722,32.0
36723,32.0
36724,32.0
36725,61.0
36726,54.0
36727,32.0
36728,32.0
36729,32.0
36730,18.0
36731,54.0
36732,51.0
36733,32.0
36734,30.0
36735,43.0
36736,32.0
36737,16.0
36738,18.0
36739,32.0
36740,36.0
36741,24.0
36742,47.0
36743,34.0
36744,27.0
36745,27.0
36746,34.0
36747,26.0
36748,28.0
36749,32.0
36750,57.0
36751,32.0
36752,24.0
36753,14.0
36754,32.0
36755,32.0
36756,28.0
36757,32.0
36758,32.0
36759,28.0
36760,27.0
36761,32.0
36762,32.0
36763,32.0
36764,32.0
36765,31.0
36766,64.0
36767,52.0
36768,14.0
36769,32.0
36770,32.0
36771,61.0
36772,21.0
36773,32.0
36774,32.0
36775,32.0
36776,18.0
36777,29.0
36778,32.0
36779,26.0
36780,32.0
36781,32.0
36782,54.0
36783,33.0
36784,35.0
36785,24.0
36786,30.0
36787,32.0
36788,22.0
36789,45.0
36790,23.0
36791,61.0
36792,46.0
36793,32.0
36794,32.0
36795,54.0
36796,32.0
36797,14.0
36798,56.0
36799,47.0
36800,24.0
36801,24.0
36802,42.0
36803,32.0
36804,32.0
36805,31.0
36806,21.0
36807,27.0
36808,32.0
36809,32.0
36810,40.0
36811,51.0
36812,32.0
36813,32.0
36814,32.0
36815,31.0
36816,43.0
36817,29.0
36818,25.0
36819,32.0
36820,32.0
36821,32.0
36822,23.0
36823,32.0
36824,32.0
36825,21.0
36826,28.0
36827,20.0
36828,58.0
36829,21.0
36830,32.0
36831,32.0
36832,42.0
36833,34.0
36834,39.0
